x,y
1.0,0.0
0.9997532801828658,6.302498810175935e-05
0.9990133642141358,0.00025210911811146693
0.99778098230154,0.0005672788488900648
0.996057350657239,0.0010085748062724279
0.9938441702975689,0.0015760465354253948
0.9911436253643444,0.002269745078337123
0.9879583809693737,0.0030897133067834003
0.9842915805643155,0.004035973929806714
0.9801468428384715,0.0051085150895345075
0.9755282581475768,0.006307273461026778
0.9704403844771128,0.007632114781552025
0.9648882429441257,0.00908281175277205
0.9588773128419905,0.010659019286043002
0.9524135262330098,0.012360247096413597
0.9455032620941839,0.014185829694641739
0.9381533400219317,0.016134893878101828
0.9303710135019718,0.01820632387998608
0.9221639627510075,0.02039872440062247
0.9135402871372809,0.022710381813713345
0.9045084971874737,0.025139223912299384
0.8950775061878452,0.02768277863255096
0.8852566213878945,0.030338132266218114
0.8750555348152298,0.033101887742766394
0.8644843137107058,0.03597012362786367
0.8535533905932737,0.03893835454393073
0.8422735529643444,0.04200149376893948
0.8306559326618259,0.04515381880962918
0.8187119948743449,0.048388940773054286
0.8064535268264883,0.05169977837430068
0.7938926261462365,0.05507853741695766
0.7810416889260653,0.058516696565435906
0.7679133974894983,0.06200500019370217
0.7545207078751857,0.06553345904301208
0.7408768370508576,0.06909135935169061
0.7269952498697734,0.07266728103320727
0.7128896457825363,0.07624912537540283
0.6985739453173903,0.07982415261477982
0.684062276342339,0.08337902960670035
0.6693689601226456,0.08689988766691079
0.6545084971874737,0.09037239050414086
0.6394955530196147,0.09378181200001674
0.6243449435824273,0.09711312342384204
0.6090716206982713,0.10035108949883093
0.5936906572928623,0.10348037256616481
0.5782172325201154,0.10648564392694813
0.5626666167821521,0.1093517012829688
0.5470541566592572,0.11206359104831616
0.5313952597646566,0.114606734168498
0.515705379539064,0.11696705396470787
0.49999999999999994,0.11913110442110598
0.48429462046093585,0.1210861972549154
0.4686047402353433,0.12282052605499919
0.45294584334074284,0.12432328574622413
0.4373333832178478,0.125584785635743
0.42178276747988447,0.12659655432433237
0.4063093427071376,0.1273514348215921
0.39092837930172875,0.1278436682881472
0.3756550564175726,0.12806896494046324
0.3605044469803853,0.1280245607934689
0.3454915028125262,0.12770925908130873
0.3306310398773542,0.1271234553851961
0.31593772365766104,0.12626914570697773
0.30142605468260963,0.12514991695472655
0.28711035421746367,0.12377091954909862
0.2730047501302266,0.12213882211267182
0.2591231629491423,0.12026174846506917
0.24547929212481434,0.11814919741020848
0.23208660251050156,0.1158119460642115
0.21895831107393465,0.11326193772898668
0.2061073738537635,0.11051215556291483
0.1935464731735117,0.10757648353215252
0.18128800512565513,0.10446955633972031
0.16934406733817398,0.10120660022090475
0.15772644703565564,0.09780326665902388
0.14644660940672627,0.09427546121212263
0.13551568628929417,0.09063916974594598
0.12494446518477026,0.0869102844393607
0.11474337861210532,0.08310443196356342
0.1049224938121548,0.07923680623482465
0.09549150281252633,0.0753220081016594
0.08645971286271903,0.07137389425130941
0.07783603724899246,0.06740543750800912
0.06962898649802812,0.06342860054804889
0.06184665997806821,0.059454224876121335
0.054496737905815995,0.05549193669636594
0.04758647376699021,0.05155007107301672
0.04112268715800943,0.047635615513152596
0.03511175705587427,0.043754173821774774
0.029559615522887273,0.039909950781639454
0.02447174185242318,0.036105757901631313
0.019853157161528467,0.03234304016284828
0.015708419435684462,0.028621923375988376
0.012041619030626283,0.02494128145215633
0.00885637463565564,0.021298822586852003
0.006155829702431115,0.01769119306857192
0.003942649342761062,0.014114097153838448
0.002219017698460002,0.010562431203965399
0.0009866357858642205,0.007030430059514971
0.0002467198171342,0.0035118234397963424
0.0,0.0
0.0002467198171342,-0.00237245054761084
0.0009866357858642205,-0.004735900172393626
0.002219017698460002,-0.007081519319968594
0.003942649342761062,-0.009400817128482671
0.00615582970243117,-0.011685800753461949
0.008856374635655695,-0.013929122915727546
0.012041619030626283,-0.016124214155681566
0.015708419435684462,-0.018265396616634386
0.019853157161528467,-0.020347976590374562
